,edition,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
7627,summer,1948,London,Fencing,Fencing,Andre Van De Werwe De Vorsselaere,BEL,Men,Foil Team,Bronze,Belgium
7628,summer,1948,London,Fencing,Fencing,Edouard Yves,BEL,Men,Foil Team,Bronze,Belgium
7629,summer,1948,London,Fencing,Fencing,Andre Bonin,FRA,Men,Foil Team,Gold,France
7630,summer,1948,London,Fencing,Fencing,René Bougnol,FRA,Men,Foil Team,Gold,France
7631,summer,1948,London,Fencing,Fencing,Jehan Buhan,FRA,Men,Foil Team,Gold,France
7632,summer,1948,London,Fencing,Fencing,Christian D'Oriola,FRA,Men,Foil Team,Gold,France
7633,summer,1948,London,Fencing,Fencing,Jacques Lataste,FRA,Men,Foil Team,Gold,France
7634,summer,1948,London,Fencing,Fencing,Adrien Rommel,FRA,Men,Foil Team,Gold,France
7635,summer,1948,London,Fencing,Fencing,Manlio Di Rosa,ITA,Men,Foil Team,Silver,Italy
7636,summer,1948,London,Fencing,Fencing,Edoardo Mangiarotti,ITA,Men,Foil Team,Silver,Italy
7637,summer,1948,London,Fencing,Fencing,Giuliano Nostini,ITA,Men,Foil Team,Silver,Italy
7638,summer,1948,London,Fencing,Fencing,Renzo Nostini,ITA,Men,Foil Team,Silver,Italy
7639,summer,1948,London,Fencing,Fencing,Giorgio Pellini,ITA,Men,Foil Team,Silver,Italy
7640,summer,1948,London,Fencing,Fencing,Saverio Ragno,ITA,Men,Foil Team,Silver,Italy
7641,summer,1948,London,Fencing,Fencing,Pal Adam Kovacs,HUN,Men,Sabre Individual,Bronze,Hungary
7642,summer,1948,London,Fencing,Fencing,Aladar Gerevich,HUN,Men,Sabre Individual,Gold,Hungary
7643,summer,1948,London,Fencing,Fencing,Vincenzo Pinton,ITA,Men,Sabre Individual,Silver,Italy
7644,summer,1948,London,Fencing,Fencing,Dean Victor Cetrulo,USA,Men,Sabre Team,Bronze,United States
7645,summer,1948,London,Fencing,Fencing,Norman Cohn-Armitage,USA,Men,Sabre Team,Bronze,United States
7646,summer,1948,London,Fencing,Fencing,Miguel Angel De Capriles,USA,Men,Sabre Team,Bronze,United States
7647,summer,1948,London,Fencing,Fencing,James Hummitzsch Flynn,USA,Men,Sabre Team,Bronze,United States
7648,summer,1948,London,Fencing,Fencing,Tibor Andrew Nyilas,USA,Men,Sabre Team,Bronze,United States
7649,summer,1948,London,Fencing,Fencing,George Vitez Worth,USA,Men,Sabre Team,Bronze,United States
7650,summer,1948,London,Fencing,Fencing,Tibor Berczelly,HUN,Men,Sabre Team,Gold,Hungary
7651,summer,1948,London,Fencing,Fencing,Aladar Gerevich,HUN,Men,Sabre Team,Gold,Hungary
7652,summer,1948,London,Fencing,Fencing,Rudolf Karpati,HUN,Men,Sabre Team,Gold,Hungary
7653,summer,1948,London,Fencing,Fencing,Pal Adam Kovacs,HUN,Men,Sabre Team,Gold,Hungary
7654,summer,1948,London,Fencing,Fencing,Bertalan Papp,HUN,Men,Sabre Team,Gold,Hungary
7655,summer,1948,London,Fencing,Fencing,Laszlo Rajcsanyi,HUN,Men,Sabre Team,Gold,Hungary
7656,summer,1948,London,Fencing,Fencing,Gastone Dare,ITA,Men,Sabre Team,Silver,Italy
7657,summer,1948,London,Fencing,Fencing,Aldo Montano,ITA,Men,Sabre Team,Silver,Italy
7658,summer,1948,London,Fencing,Fencing,Renzo Nostini,ITA,Men,Sabre Team,Silver,Italy
7659,summer,1948,London,Fencing,Fencing,Vincenzo Pinton,ITA,Men,Sabre Team,Silver,Italy
7660,summer,1948,London,Fencing,Fencing,Mauro Racca,ITA,Men,Sabre Team,Silver,Italy
7661,summer,1948,London,Fencing,Fencing,Carlo Turcato,ITA,Men,Sabre Team,Silver,Italy
7662,summer,1948,London,Football,Football,Jens Peter Hansen,DEN,Men,Football,Bronze,Denmark
7663,summer,1948,London,Football,Football,John Angelo Valdemar Oster. Hansen,DEN,Men,Football,Bronze,Denmark
7664,summer,1948,London,Football,Football,Karl Aage Hansen,DEN,Men,Football,Bronze,Denmark
7665,summer,1948,London,Football,Football,Hans Viggo Jensen,DEN,Men,Football,Bronze,Denmark
7666,summer,1948,London,Football,Football,Tage Ivan Linde Jensen,DEN,Men,Football,Bronze,Denmark
7667,summer,1948,London,Football,Football,Knud Lundberg,DEN,Men,Football,Bronze,Denmark
7668,summer,1948,London,Football,Football,Eigil Louis Marinus Ferdinand Nielsen,DEN,Men,Football,Bronze,Denmark
7669,summer,1948,London,Football,Football,Dion Erhardt Ornvold,DEN,Men,Football,Bronze,Denmark
7670,summer,1948,London,Football,Football,Knud Borge Overgaard,DEN,Men,Football,Bronze,Denmark
7671,summer,1948,London,Football,Football,Axel Peter Pilmark,DEN,Men,Football,Bronze,Denmark
7672,summer,1948,London,Football,Football,Johannes Theodor Louis Ploger,DEN,Men,Football,Bronze,Denmark
7673,summer,1948,London,Football,Football,Carl Aage Andersen Praest,DEN,Men,Football,Bronze,Denmark
7674,summer,1948,London,Football,Football,Holger Seebach,DEN,Men,Football,Bronze,Denmark
7675,summer,1948,London,Football,Football,Jörgen Leschly Sörensen,DEN,Men,Football,Bronze,Denmark
7676,summer,1948,London,Football,Football,Sune Andersson,SWE,Men,Football,Gold,Sweden
7677,summer,1948,London,Football,Football,Henry Carlsson,SWE,Men,Football,Gold,Sweden
7678,summer,1948,London,Football,Football,Gunnar Gren,SWE,Men,Football,Gold,Sweden
7679,summer,1948,London,Football,Football,Barje Leander,SWE,Men,Football,Gold,Sweden
7680,summer,1948,London,Football,Football,Nils Liedholm,SWE,Men,Football,Gold,Sweden
7681,summer,1948,London,Football,Football,Torsten Lindberg,SWE,Men,Football,Gold,Sweden
7682,summer,1948,London,Football,Football,Erik Nilsson,SWE,Men,Football,Gold,Sweden
7683,summer,1948,London,Football,Football,Bertil Nordahl,SWE,Men,Football,Gold,Sweden
7684,summer,1948,London,Football,Football,Gunnar Nordahl,SWE,Men,Football,Gold,Sweden
7685,summer,1948,London,Football,Football,Knut Nordahl,SWE,Men,Football,Gold,Sweden
7686,summer,1948,London,Football,Football,Kjell Rosen,SWE,Men,Football,Gold,Sweden
7687,summer,1948,London,Football,Football,Birger Rosengren,SWE,Men,Football,Gold,Sweden
7688,summer,1948,London,Football,Football,Aleksandar Atanaskovic,YUG,Men,Football,Silver,Yugoslavia
7689,summer,1948,London,Football,Football,Stjepan Bobek,YUG,Men,Football,Silver,Yugoslavia
7690,summer,1948,London,Football,Football,Miroslav Brozovic,YUG,Men,Football,Silver,Yugoslavia
7691,summer,1948,London,Football,Football,Zeljko Cajkovski,YUG,Men,Football,Silver,Yugoslavia
7692,summer,1948,London,Football,Football,Zlatko Cajkovski,YUG,Men,Football,Silver,Yugoslavia
7693,summer,1948,London,Football,Football,Zvonko Cimermancic,YUG,Men,Football,Silver,Yugoslavia
7694,summer,1948,London,Football,Football,Miodrag Jovanovic,YUG,Men,Football,Silver,Yugoslavia
7695,summer,1948,London,Football,Football,Ljubomir Lovric,YUG,Men,Football,Silver,Yugoslavia
7696,summer,1948,London,Football,Football,Prvoslav Mihajlovic,YUG,Men,Football,Silver,Yugoslavia
7697,summer,1948,London,Football,Football,Rajko Mitic,YUG,Men,Football,Silver,Yugoslavia
7698,summer,1948,London,Football,Football,Franjo Sostaric,YUG,Men,Football,Silver,Yugoslavia
7699,summer,1948,London,Football,Football,Branislav Stankovic,YUG,Men,Football,Silver,Yugoslavia
7700,summer,1948,London,Football,Football,Kosta Tomasevic,YUG,Men,Football,Silver,Yugoslavia
7701,summer,1948,London,Football,Football,Bernard Vukas,YUG,Men,Football,Silver,Yugoslavia
7702,summer,1948,London,Football,Football,Franjo Wölfl,YUG,Men,Football,Silver,Yugoslavia
7703,summer,1948,London,Gymnastics,Artistic G.,Zdenek Ruzicka,TCH,Men,Floor Exercises,Bronze,Czechoslovakia
7704,summer,1948,London,Gymnastics,Artistic G.,Ferenc Pataki,HUN,Men,Floor Exercises,Gold,Hungary
7705,summer,1948,London,Gymnastics,Artistic G.,Janos Mogyorosi-Klencs,HUN,Men,Floor Exercises,Silver,Hungary
7706,summer,1948,London,Gymnastics,Artistic G.,Veikko Huhtanen,FIN,Men,Horizontal Bar,Bronze,Finland
7707,summer,1948,London,Gymnastics,Artistic G.,Josef Stalder,SUI,Men,Horizontal Bar,Gold,Switzerland
7708,summer,1948,London,Gymnastics,Artistic G.,Walter Lehmann,SUI,Men,Horizontal Bar,Silver,Switzerland
7709,summer,1948,London,Gymnastics,Artistic G.,Paavo Johannes Aaltonen,FIN,Men,Individual All-Round,Bronze,Finland
7710,summer,1948,London,Gymnastics,Artistic G.,Veikko Huhtanen,FIN,Men,Individual All-Round,Gold,Finland
7711,summer,1948,London,Gymnastics,Artistic G.,Walter Lehmann,SUI,Men,Individual All-Round,Silver,Switzerland
7712,summer,1948,London,Gymnastics,Artistic G.,Christian Kipfer,SUI,Men,Parallel Bars,Bronze,Switzerland
7713,summer,1948,London,Gymnastics,Artistic G.,Josef Stalder,SUI,Men,Parallel Bars,Bronze,Switzerland
7714,summer,1948,London,Gymnastics,Artistic G.,Michael Reusch,SUI,Men,Parallel Bars,Gold,Switzerland
7715,summer,1948,London,Gymnastics,Artistic G.,Veikko Huhtanen,FIN,Men,Parallel Bars,Silver,Finland
7716,summer,1948,London,Gymnastics,Artistic G.,Paavo Johannes Aaltonen,FIN,Men,Pommel Horse,Gold,Finland
7717,summer,1948,London,Gymnastics,Artistic G.,Veikko Huhtanen,FIN,Men,Pommel Horse,Gold,Finland
7718,summer,1948,London,Gymnastics,Artistic G.,Heikki Savolainen,FIN,Men,Pommel Horse,Gold,Finland
7719,summer,1948,London,Gymnastics,Artistic G.,Zdenek Ruzicka,TCH,Men,Rings,Bronze,Czechoslovakia
7720,summer,1948,London,Gymnastics,Artistic G.,Karl Frei,SUI,Men,Rings,Gold,Switzerland
7721,summer,1948,London,Gymnastics,Artistic G.,Michael Reusch,SUI,Men,Rings,Silver,Switzerland
7722,summer,1948,London,Gymnastics,Artistic G.,Laszlo Baranyai,HUN,Men,Team Competition,Bronze,Hungary
7723,summer,1948,London,Gymnastics,Artistic G.,Jozsef Fekete,HUN,Men,Team Competition,Bronze,Hungary
7724,summer,1948,London,Gymnastics,Artistic G.,Gyözö Mogyorosi,HUN,Men,Team Competition,Bronze,Hungary
7725,summer,1948,London,Gymnastics,Artistic G.,Janos Mogyorosi-Klencs,HUN,Men,Team Competition,Bronze,Hungary
7726,summer,1948,London,Gymnastics,Artistic G.,Ferenc Pataki,HUN,Men,Team Competition,Bronze,Hungary
7727,summer,1948,London,Gymnastics,Artistic G.,Lajos Santha,HUN,Men,Team Competition,Bronze,Hungary
7728,summer,1948,London,Gymnastics,Artistic G.,Lajos Toth,HUN,Men,Team Competition,Bronze,Hungary
7729,summer,1948,London,Gymnastics,Artistic G.,Ferenc Varkoi,HUN,Men,Team Competition,Bronze,Hungary
7730,summer,1948,London,Gymnastics,Artistic G.,Paavo Johannes Aaltonen,FIN,Men,Team Competition,Gold,Finland
7731,summer,1948,London,Gymnastics,Artistic G.,Veikko Huhtanen,FIN,Men,Team Competition,Gold,Finland
7732,summer,1948,London,Gymnastics,Artistic G.,Kalevi Johannes Laitinen,FIN,Men,Team Competition,Gold,Finland
7733,summer,1948,London,Gymnastics,Artistic G.,Olavi Antero Rove,FIN,Men,Team Competition,Gold,Finland
7734,summer,1948,London,Gymnastics,Artistic G.,Aleksanteri Saarvala,FIN,Men,Team Competition,Gold,Finland
7735,summer,1948,London,Gymnastics,Artistic G.,Sulo Artur Salmi,FIN,Men,Team Competition,Gold,Finland
7736,summer,1948,London,Gymnastics,Artistic G.,Heikki Savolainen,FIN,Men,Team Competition,Gold,Finland
7737,summer,1948,London,Gymnastics,Artistic G.,Einari Allan Teräsvirta,FIN,Men,Team Competition,Gold,Finland
7738,summer,1948,London,Gymnastics,Artistic G.,Karl Frei,SUI,Men,Team Competition,Silver,Switzerland
7739,summer,1948,London,Gymnastics,Artistic G.,Christian Kipfer,SUI,Men,Team Competition,Silver,Switzerland
7740,summer,1948,London,Gymnastics,Artistic G.,Walter Lehmann,SUI,Men,Team Competition,Silver,Switzerland
7741,summer,1948,London,Gymnastics,Artistic G.,Robert Lucy,SUI,Men,Team Competition,Silver,Switzerland
7742,summer,1948,London,Gymnastics,Artistic G.,Michael Reusch,SUI,Men,Team Competition,Silver,Switzerland
7743,summer,1948,London,Gymnastics,Artistic G.,Josef Stalder,SUI,Men,Team Competition,Silver,Switzerland
7744,summer,1948,London,Gymnastics,Artistic G.,Emil Studer,SUI,Men,Team Competition,Silver,Switzerland
7745,summer,1948,London,Gymnastics,Artistic G.,Melchior Thalmann,SUI,Men,Team Competition,Silver,Switzerland
7746,summer,1948,London,Gymnastics,Artistic G.,Ladislava Aloisie Bakanic,USA,Women,Team Competition,Bronze,United States
7747,summer,1948,London,Gymnastics,Artistic G.,Marian Emma Twining Barone,USA,Women,Team Competition,Bronze,United States
7748,summer,1948,London,Gymnastics,Artistic G.,Consetta Anne Carruccio-Lenz,USA,Women,Team Competition,Bronze,United States
7749,summer,1948,London,Gymnastics,Artistic G.,Dorothy Catherine Dalton,USA,Women,Team Competition,Bronze,United States
7750,summer,1948,London,Gymnastics,Artistic G.,Meta Elste-Neumann,USA,Women,Team Competition,Bronze,United States
7751,summer,1948,London,Gymnastics,Artistic G.,Helen Mary Schifano,USA,Women,Team Competition,Bronze,United States
7752,summer,1948,London,Gymnastics,Artistic G.,Clara Marie Schroth-Lomady,USA,Women,Team Competition,Bronze,United States
7753,summer,1948,London,Gymnastics,Artistic G.,Anita Aline Simonis,USA,Women,Team Competition,Bronze,United States
7754,summer,1948,London,Gymnastics,Artistic G.,Zdenka Honsova,TCH,Women,Team Competition,Gold,Czechoslovakia
7755,summer,1948,London,Gymnastics,Artistic G.,Marie Kovarova,TCH,Women,Team Competition,Gold,Czechoslovakia
7756,summer,1948,London,Gymnastics,Artistic G.,Miloslava Misakova,TCH,Women,Team Competition,Gold,Czechoslovakia
7757,summer,1948,London,Gymnastics,Artistic G.,Milena Müllerova,TCH,Women,Team Competition,Gold,Czechoslovakia
7758,summer,1948,London,Gymnastics,Artistic G.,Vera Ruzickova,TCH,Women,Team Competition,Gold,Czechoslovakia
7759,summer,1948,London,Gymnastics,Artistic G.,Olga Silhanova,TCH,Women,Team Competition,Gold,Czechoslovakia
7760,summer,1948,London,Gymnastics,Artistic G.,Bozena Srncova,TCH,Women,Team Competition,Gold,Czechoslovakia
7761,summer,1948,London,Gymnastics,Artistic G.,Zdenka Vermirovska,TCH,Women,Team Competition,Gold,Czechoslovakia
